Compounds,Neg,Neu,Pos
0.4019,0,0.87,0.13
-0.128,0.109,0.8,0.091
-0.4019,0.139,0.861,0
-0.204,0.182,0.684,0.134
0,0,1,0
0.3182,0.261,0.36,0.378
0,0,1,0
0.3612,0,0.667,0.333
-0.1298,0.129,0.772,0.099
0.6124,0,0.688,0.313
-0.34,0.231,0.769,0
-0.5574,0.181,0.722,0.097
0,0,1,0
0.4404,0,0.873,0.127
-0.2732,0.116,0.884,0
0,0,1,0
0,0,1,0
-0.386,0.098,0.902,0
0.7184,0,0.25,0.75
-0.5413,0.096,0.86,0.044
0,0,1,0
0,0,1,0
0.7644,0.059,0.703,0.238
0,0,1,0
-0.8061,0.225,0.775,0
-0.1406,0.036,0.964,0
0,0,1,0
0.2263,0.144,0.631,0.225
0.126,0.263,0.438,0.299
0,0,1,0
-0.5362,0.366,0.634,0
0,0,1,0
-0.8126,0.514,0.486,0
-0.3254,0.368,0.632,0
0,0,1,0
0.6705,0,0.476,0.524
0.7494,0,0.823,0.177
-0.2732,0.259,0.741,0
-0.5574,0.202,0.706,0.092
0,0,1,0
0,0,1,0
-0.6071,0.284,0.716,0
-0.0516,0.086,0.856,0.059
-0.088,0.058,0.898,0.044
0.4767,0.089,0.721,0.19
0.7351,0,0.776,0.224
0.6908,0,0.739,0.261
0.6249,0,0.718,0.282
-0.0772,0.145,0.725,0.13
0,0,1,0
0.3612,0,0.839,0.161
0.4404,0,0.791,0.209
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.1779,0.256,0.342,0.402
0,0,1,0
-0.9042,0.468,0.469,0.063
0.7457,0.026,0.848,0.126
0,0,1,0
0.8625,0.02,0.836,0.144
-0.7717,0.3,0.7,0
-0.3556,0.105,0.895,0
0,0,1,0
0,0,1,0
0.4404,0,0.707,0.293
0.8308,0.052,0.825,0.124
0,0,1,0
0,0,1,0
0.7297,0,0.328,0.672
-0.3182,0.365,0.635,0
-0.168,0.143,0.739,0.118
-0.8271,0.182,0.818,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.4767,0.171,0.829,0
0.3818,0,0.278,0.722
0.2732,0,0.928,0.072
0,0,1,0
0,0,1,0
0.2057,0,0.794,0.206
0.4939,0,0.556,0.444
0,0,1,0
0.4005,0,0.77,0.23
-0.1431,0.122,0.78,0.099
-0.34,0.18,0.733,0.087
0,0,1,0
0.5994,0,0.55,0.45
0.3612,0,0.961,0.039
0,0,1,0
0.4404,0,0.408,0.592
0,0,1,0
-0.5371,0.256,0.744,0
-0.9253,0.409,0.591,0
0,0,1,0
0,0,1,0
-0.5423,0.28,0.72,0
-0.3939,0.089,0.867,0.043
0.5931,0.052,0.799,0.149
0.2144,0,0.958,0.042
0,0,1,0
0.7096,0,0.688,0.312
0,0,1,0
0,0,1,0
-0.1531,0.131,0.785,0.084
-0.3008,0.148,0.763,0.09
0.25,0,0.8,0.2
0,0,1,0
0,0,1,0
0.6908,0,0.637,0.363
0,0,1,0
-0.5574,0.474,0.526,0
0.34,0,0.676,0.324
0,0,1,0
0.4522,0,0.602,0.398
0,0,1,0
-0.5994,0.412,0.588,0
-0.6072,0.331,0.669,0
0,0,1,0
0.25,0.135,0.657,0.208
0,0,1,0
0.4767,0,0.788,0.212
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.7111,0,0.795,0.205
0,0,1,0
0,0,1,0
-0.1531,0.131,0.714,0.155
0.4404,0,0.838,0.162
0,0,1,0
0.5574,0,0.753,0.247
0.4788,0.077,0.782,0.141
-0.6696,0.36,0.64,0
0.296,0,0.905,0.095
0,0,1,0
0,0,1,0
0.471,0,0.797,0.203
0.0516,0.175,0.635,0.19
-0.4939,0.412,0.588,0
0,0,1,0
-0.6322,0.242,0.758,0
-0.7841,0.155,0.774,0.072
-0.7027,0.446,0.554,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.5267,0.274,0.726,0
0.6249,0,0.718,0.282
0.5994,0.084,0.677,0.239
0.1027,0.089,0.804,0.107
0.5242,0,0.47,0.53
0,0,1,0
0.5009,0,0.552,0.448
-0.4215,0.359,0.641,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.2023,0.231,0.769,0
0,0,1,0
0.8599,0,0.451,0.549
0.3612,0,0.706,0.294
0.3818,0,0.658,0.342
0.6908,0,0.513,0.487
0.5563,0,0.807,0.193
0.4753,0,0.492,0.508
0.5574,0,0.455,0.545
0,0,1,0
0,0,1,0
0.0762,0,0.936,0.064
0,0,1,0
-0.6523,0.419,0.581,0
-0.4574,0.749,0.251,0
0,0,1,0
0.8718,0,0.763,0.237
0,0,1,0
0.3595,0,0.445,0.555
0,0,1,0
-0.4215,0.248,0.631,0.122
0,0,1,0
0.8979,0,0.391,0.609
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.8519,0.39,0.61,0
0.6597,0,0.707,0.293
-0.4098,0.069,0.931,0
0.4215,0,0.714,0.286
0.296,0,0.937,0.063
0,0,1,0
0,0,1,0
0.3612,0,0.286,0.714
0.6369,0,0.86,0.14
-0.6908,0.74,0.26,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.5707,0.425,0.575,0
-0.3182,0.103,0.897,0
-0.6948,0.187,0.813,0
-0.09,0.084,0.845,0.071
0,0,1,0
0,0,1,0
-0.0516,0.192,0.593,0.215
0,0,1,0
0,0,1,0
-0.3174,0.081,0.919,0
0.7717,0,0.511,0.489
0.4404,0,0.408,0.592
-0.5423,0.22,0.78,0
0,0,1,0
0,0,1,0
0.7263,0.072,0.778,0.151
0,0,1,0
-0.1091,0.208,0.555,0.237
-0.7488,0.367,0.633,0
0,0,1,0
-0.3818,0.098,0.902,0
-0.296,0.115,0.885,0
-0.6705,0.216,0.784,0
-0.3182,0.15,0.751,0.099
0.4019,0,0.903,0.097
0,0,1,0
0.4019,0,0.899,0.101
0,0,1,0
0,0,1,0
-0.2263,0.192,0.808,0
0.4939,0,0.61,0.39
-0.4854,0.133,0.832,0.035
-0.3408,0.089,0.872,0.039
0,0,1,0
0.714,0,0.762,0.238
0,0,1,0
-0.0258,0.122,0.726,0.152
0,0,1,0
0,0,1,0
0,0,1,0
0.3612,0,0.878,0.122
0.3612,0,0.909,0.091
0.6258,0.047,0.801,0.152
-0.1655,0.174,0.697,0.129
-0.7783,1,0,0
0,0,1,0
0,0,1,0
-0.2732,0.139,0.861,0
0,0,1,0
-0.7033,0.189,0.728,0.083
-0.7964,0.504,0.496,0
-0.3094,0.124,0.876,0
0.624,0,0.611,0.389
0.7319,0,0.789,0.211
0.3818,0,0.885,0.115
-0.6003,0.071,0.902,0.027
-0.5255,0.209,0.688,0.103
-0.0516,0.058,0.889,0.053
0.3672,0.099,0.751,0.149
0.6671,0,0.874,0.126
-0.5285,0.342,0.51,0.148
0,0,1,0
-0.5574,0.247,0.753,0
-0.3891,0.206,0.794,0
0.8477,0,0.733,0.267
-0.3506,0.073,0.901,0.025
0.7269,0,0.33,0.67
0.7531,0.055,0.761,0.184
-0.6369,0.565,0.435,0
-0.5267,0.207,0.793,0
0.1655,0,0.912,0.088
-0.8462,0.282,0.673,0.045
-0.0129,0.048,0.905,0.047
0,0,1,0
0,0,1,0
-0.4404,0.367,0.633,0
0,0,1,0
0.4404,0,0.818,0.182
-0.3716,0.267,0.733,0
-0.3612,0.556,0.444,0
0,0,1,0
0,0,1,0
0.6597,0,0.748,0.252
0.6486,0,0.782,0.218
0.2263,0.171,0.552,0.276
0.4019,0,0.769,0.231
0.0877,0.092,0.829,0.079
-0.1531,0.063,0.938,0
0.4926,0,0.239,0.761
-0.3612,0.054,0.946,0
0,0,1,0
0,0,1,0
-0.7783,0.254,0.746,0
0.4019,0,0.838,0.162
0,0,1,0
-0.5859,0.792,0.208,0
0,0,1,0
0,0,1,0
0,0,1,0
0.8176,0,0.615,0.385
0,0,1,0
-0.25,0.204,0.645,0.151
0.8999,0.034,0.648,0.319
0,0,1,0
0,0,1,0
-0.6597,0.19,0.81,0
0,0,1,0
0.2034,0.048,0.898,0.054
0.876,0.08,0.664,0.256
-0.8959,0.157,0.818,0.025
-0.8114,0.353,0.519,0.128
0.6808,0,0.804,0.196
0.7964,0,0.382,0.618
0.7003,0,0.691,0.309
0.3612,0,0.783,0.217
-0.5423,0.2,0.8,0
0,0,1,0
0,0,1,0
0.5994,0,0.169,0.831
0.3818,0,0.658,0.342
-0.7845,0.264,0.736,0
0.8484,0.059,0.699,0.242
-0.2732,0.128,0.783,0.089
0,0,1,0
0.872,0,0.615,0.385
0,0,1,0
0,0,1,0
-0.296,0.115,0.885,0
-0.6486,0.589,0.411,0
-0.296,0.168,0.754,0.078
-0.9062,0.142,0.804,0.054
0,0,1,0
-0.8208,0.193,0.807,0
0,0,1,0
-0.8442,0.695,0.305,0
0.5994,0.045,0.861,0.094
0,0,1,0
0.7472,0,0.791,0.209
-0.5719,0.104,0.896,0
0.5106,0,0.864,0.136
0,0,1,0
0,0,1,0
0.1901,0,0.961,0.039
0,0,1,0
0.4019,0.082,0.8,0.118
-0.25,0.133,0.867,0
-0.25,0.292,0.5,0.208
0,0,1,0
0,0,1,0
-0.6801,0.697,0.303,0
0.0992,0.114,0.755,0.132
0,0,1,0
0,0,1,0
0.7241,0,0.865,0.135
0,0,1,0
0,0,1,0
-0.6597,0.213,0.787,0
0,0,1,0
-0.1511,0.18,0.656,0.164
0.0516,0.241,0.57,0.19
0.818,0.093,0.779,0.128
0,0,1,0
-0.6124,0.625,0.375,0
-0.3182,0.036,0.964,0
0,0,1,0
0,0,1,0
0.7506,0.049,0.691,0.26
-0.5859,0.706,0.294,0
0,0,1,0
-0.5267,0.093,0.907,0
0.7423,0.056,0.86,0.084
0.3818,0,0.606,0.394
0,0,1,0
0,0,1,0
-0.3612,0.11,0.822,0.068
-0.1779,0.162,0.711,0.127
0,0,1,0
-0.3182,0.204,0.796,0
0,0,1,0
0.6808,0,0.152,0.848
-0.5733,0.247,0.589,0.163
0.4019,0,0.881,0.119
-0.5319,0.534,0.466,0
-0.6904,0.341,0.659,0
0,0,1,0
-0.296,0.239,0.761,0
0,0,1,0
-0.7003,0.382,0.618,0
0.25,0.14,0.631,0.23
0,0,1,0
0.3182,0,0.635,0.365
-0.4215,0.275,0.725,0
0.9537,0.023,0.758,0.219
0,0,1,0
-0.1935,0.154,0.679,0.166
0.3612,0,0.706,0.294
-0.4003,0.13,0.87,0
-0.3412,0.103,0.897,0
-0.3182,0.108,0.892,0
0.5106,0,0.68,0.32
0.8689,0,0.505,0.495
-0.5267,0.221,0.779,0
0,0,1,0
-0.34,0.277,0.546,0.176
0,0,1,0
0,0,1,0
0,0,1,0
-0.6249,0.362,0.638,0
0.765,0,0.542,0.458
0.7559,0,0.436,0.564
0,0,1,0
-0.4939,0.244,0.756,0
-0.1531,0.063,0.893,0.045
0,0,1,0
0.296,0,0.833,0.167
0.3612,0.123,0.615,0.263
-0.3736,0.113,0.887,0
-0.5216,0.522,0.478,0
0.168,0,0.949,0.051
0,0,1,0
-0.0202,0.152,0.702,0.147
0,0,1,0
-0.3009,0.081,0.876,0.043
0.3612,0,0.872,0.128
0,0,1,0
0.2087,0.155,0.682,0.163
0,0,1,0
-0.6486,0.163,0.837,0
-0.3182,0.141,0.859,0
0,0,1,0
0.2263,0,0.513,0.487
0,0,1,0
0.7506,0,0.598,0.402
0,0,1,0
0,0,1,0
0.3612,0,0.762,0.238
0.3612,0,0.878,0.122
0.6688,0,0.552,0.448
0,0,1,0
0,0,1,0
-0.4767,0.506,0.235,0.259
0.4215,0,0.682,0.318
0,0,1,0
0.8883,0,0.488,0.512
-0.128,0.161,0.689,0.15
0.755,0,0.756,0.244
0.2105,0.047,0.853,0.1
0,0,1,0
0,0,1,0
0.8473,0,0.753,0.247
0,0,1,0
0.836,0,0.31,0.69
0,0,1,0
-0.9103,0.187,0.782,0.031
0,0,1,0
-0.8377,0.122,0.845,0.033
0.4019,0,0.649,0.351
-0.9058,0.202,0.753,0.045
0,0,1,0
0,0,1,0
0,0,1,0
-0.6739,0.602,0.398,0
0,0,1,0
0,0,1,0
0.4404,0,0.734,0.266
0,0,1,0
0.1528,0.08,0.792,0.127
-0.6072,0.159,0.841,0
-0.0772,0.131,0.754,0.116
0.4215,0,0.823,0.177
0.9298,0.033,0.791,0.177
0,0,1,0
0,0,1,0
0,0,1,0
-0.1232,0.043,0.957,0
0.296,0,0.879,0.121
0,0,1,0
-0.2774,0.049,0.951,0
-0.3244,0.12,0.821,0.059
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4098,0.094,0.698,0.207
0.5204,0,0.676,0.324
0.5204,0,0.676,0.324
0,0,1,0
0,0,1,0
0.4019,0,0,1
0.2732,0,0.704,0.296
0,0,1,0
0,0,1,0
0,0,1,0
0.504,0,0.86,0.14
0.5859,0,0.808,0.192
-0.6597,0.386,0.614,0
0.416,0.074,0.783,0.143
0,0,1,0
0,0,1,0
-0.1564,0.168,0.725,0.107
0,0,1,0
0,0,1,0
0,0,1,0
0.6249,0,0.282,0.718
0.34,0,0.745,0.255
0.3182,0,0.685,0.315
0.6705,0,0.645,0.355
0.4019,0,0.619,0.381
-0.3041,0.281,0.532,0.187
0,0,1,0
0.0516,0.256,0.465,0.279
-0.7269,0.319,0.681,0
-0.4926,0.225,0.775,0
0,0,1,0
0,0,1,0
0,0,1,0
0.0253,0.2,0.593,0.207
0,0,1,0
0.5106,0.071,0.791,0.138
0.5789,0,0.813,0.187
0.7059,0,0.849,0.151
0,0,1,0
0,0,1,0
0.5423,0,0.364,0.636
0,0,1,0
0.212,0,0.938,0.062
0,0,1,0
0,0,1,0
0.0516,0.259,0.463,0.278
0,0,1,0
-0.5106,0.452,0.548,0
0,0,1,0
0.5106,0.078,0.811,0.111
-0.7743,0.129,0.849,0.022
0,0,1,0
0.6369,0,0.588,0.412
0,0,1,0
0.4199,0,0.682,0.318
0.2732,0,0.741,0.259
0,0,1,0
0,0,1,0
0.4939,0,0.775,0.225
-0.4019,0.474,0.526,0
0.5859,0,0.208,0.792
0,0,1,0
0,0,1,0
0,0,1,0
-0.7184,0.875,0.125,0
-0.7783,0.459,0.541,0
0,0,1,0
0,0,1,0
0.25,0,0.857,0.143
0,0,1,0
0.6841,0,0.348,0.652
0,0,1,0
0.4019,0,0.597,0.403
-0.7089,0.282,0.718,0
-0.4215,0.318,0.682,0
0,0,1,0
0,0,1,0
-0.128,0.227,0.504,0.269
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4033,0,0.596,0.404
0,0,1,0
0,0,1,0
0.3182,0,0.839,0.161
-0.6662,0.111,0.835,0.054
0.25,0.083,0.764,0.153
-0.4215,0.203,0.797,0
-0.6966,0.543,0.457,0
0,0,1,0
0,0,1,0
-0.2648,0.184,0.689,0.127
0.4215,0,0.797,0.203
0.4389,0.046,0.798,0.157
0.6369,0,0.756,0.244
0,0,1,0
0,0,1,0
0.2023,0,0.924,0.076
0,0,1,0
0,0,1,0
0.6124,0,0.81,0.19
-0.4019,0.252,0.748,0
0.4404,0,0.58,0.42
0.7579,0.068,0.68,0.252
0.3612,0.151,0.538,0.312
0,0,1,0
-0.7803,0.163,0.837,0
-0.6738,0.218,0.701,0.08
0.4576,0,0.8,0.2
0.7876,0.075,0.811,0.115
0,0,1,0
-0.2422,0.248,0.564,0.188
0,0,1,0
0,0,1,0
0.504,0,0.821,0.179
0.264,0.048,0.873,0.079
0,0,1,0
-0.296,0.064,0.936,0
0.8715,0,0.646,0.354
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.1027,0.167,0.833,0
0,0,1,0
0.7003,0,0.655,0.345
0.1779,0,0.928,0.072
-0.4257,0.034,0.953,0.013
0,0.143,0.714,0.143
0,0,1,0
0.6249,0,0.796,0.204
-0.2263,0.236,0.576,0.188
0.6597,0,0.649,0.351
0.2144,0,0.94,0.06
-0.6115,0.227,0.773,0
0.4215,0,0.811,0.189
0,0,1,0
-0.1531,0.137,0.752,0.111
-0.5574,0.545,0.455,0
0.2732,0.066,0.806,0.128
0.1397,0,0.96,0.04
-0.88,0.285,0.715,0
0,0,1,0
-0.9337,0.164,0.808,0.028
0,0,1,0
0.25,0,0.667,0.333
0.4753,0,0.744,0.256
-0.09,0.055,0.897,0.047
-0.7284,0.29,0.71,0
0.2023,0,0.886,0.114
0.9208,0.075,0.681,0.244
0.1511,0,0.874,0.126
-0.381,0.081,0.865,0.055
0.4515,0,0.903,0.097
0,0,1,0
0,0,1,0
-0.7906,0.35,0.65,0
0,0,1,0
0,0,1,0
0.8625,0,0.675,0.325
-0.8814,0.282,0.67,0.048
-0.8091,0.311,0.614,0.074
0.4019,0,0.886,0.114
0,0,1,0
0,0,1,0
0,0,1,0
0.2942,0.087,0.771,0.142
-0.296,0.423,0.577,0
0.5719,0,0.684,0.316
0.4199,0,0.843,0.157
0.4199,0,0.859,0.141
-0.7906,0.333,0.667,0
-0.5481,0.198,0.737,0.064
0.3612,0,0.815,0.185
0.4215,0.071,0.804,0.125
0.1531,0.053,0.88,0.067
0.2484,0.077,0.809,0.114
-0.25,0.269,0.538,0.192
0,0,1,0
-0.5927,0.071,0.929,0
0,0,1,0
0,0,1,0
-0.7351,0.212,0.788,0
0.6124,0.087,0.725,0.188
0.6767,0,0.467,0.533
0,0,1,0
0.8602,0,0.536,0.464
-0.3818,0.115,0.885,0
0.9682,0,0.371,0.629
0.2263,0,0.872,0.128
0,0,1,0
0.0516,0.136,0.714,0.149
0.0772,0,0.933,0.067
0.9292,0.033,0.854,0.113
0.3818,0.061,0.812,0.127
0.0387,0,0.859,0.141
0.7964,0,0.585,0.415
0,0,1,0
-0.7416,0.386,0.614,0
0,0,1,0
0,0,1,0
0.4329,0,0.848,0.152
0.1531,0,0.809,0.191
-0.4184,0.582,0.418,0
0,0,1,0
0,0,1,0
-0.3182,0.223,0.777,0
0.8718,0,0.548,0.452
0.128,0.283,0.394,0.323
-0.2732,0.344,0.656,0
0.5672,0.055,0.82,0.125
-0.6361,0.135,0.8,0.065
-0.5267,0.254,0.746,0
-0.2216,0.184,0.711,0.105
0,0,1,0
0,0,1,0
0.3182,0,0.813,0.187
0.4404,0,0.674,0.326
-0.4215,0.203,0.797,0
-0.4854,0.089,0.876,0.035
0,0,1,0
0,0,1,0
0,0,1,0
0.8079,0,0.855,0.145
0,0,1,0
0.4215,0,0.859,0.141
0,0,1,0
-0.4588,0.15,0.85,0
0.5598,0,0.882,0.118
-0.4404,0.251,0.606,0.143
-0.5514,0.109,0.891,0
0,0,1,0
0.3182,0.073,0.785,0.141
0,0,1,0
0,0,1,0
-0.2044,0.093,0.85,0.057
0.7334,0.042,0.789,0.17
-0.4158,0.247,0.621,0.132
0.3164,0.054,0.858,0.089
-0.5423,0.36,0.64,0
0,0,1,0
0,0,1,0
-0.7876,0.186,0.702,0.112
0.7872,0.046,0.873,0.081
0,0,1,0
0.6124,0,0.828,0.172
0.25,0,0.889,0.111
0.8611,0.072,0.613,0.316
-0.2023,0.107,0.812,0.081
0.8481,0,0.774,0.226
0.8442,0.058,0.63,0.312
0.4215,0,0.682,0.318
0.186,0.162,0.639,0.198
0,0,1,0
0.5106,0,0.765,0.235
0.7352,0.054,0.825,0.122
0.3609,0,0.872,0.128
-0.2023,0.085,0.849,0.066
0.2609,0,0.893,0.107
-0.6739,0.531,0.469,0
-0.1531,0.11,0.89,0
0.0516,0.145,0.654,0.201
0.765,0,0.132,0.868
0,0,1,0
0,0,1,0
0.2732,0,0.704,0.296
-0.5594,0.167,0.833,0
0.34,0.052,0.871,0.077
-0.296,0.155,0.845,0
0,0,1,0
-0.4767,0.437,0.563,0
0,0,1,0
0,0,1,0
-0.5106,0.355,0.645,0
0,0,1,0
0,0,1,0
-0.7783,0.375,0.625,0
0,0,1,0
0,0,1,0
0.2809,0.059,0.836,0.105
0.25,0.117,0.73,0.153
-0.6486,0.152,0.848,0
0,0,1,0
0.5514,0,0.818,0.182
-0.6795,0.178,0.744,0.078
0,0,1,0
0,0,1,0
0,0,1,0
0.0387,0,0.933,0.067
-0.0857,0.156,0.663,0.181
0,0,1,0
0.0762,0,0.954,0.046
-0.4019,0.252,0.748,0
-0.4019,0.403,0.597,0
0,0,1,0
0.6369,0,0.781,0.219
0,0,1,0
0.4137,0.05,0.834,0.116
0.0571,0.112,0.764,0.123
-0.5574,0.247,0.753,0
-0.4019,0.231,0.769,0
-0.9823,0.383,0.537,0.079
-0.4404,0.172,0.828,0
0,0,1,0
-0.9669,0.361,0.575,0.064
0.7003,0,0.837,0.163
-0.34,0.138,0.862,0
0,0,1,0
0.8625,0.061,0.754,0.186
0,0,1,0
0,0,1,0
-0.7906,0.389,0.611,0
0.7034,0,0.817,0.183
0,0,1,0
-0.5574,0.34,0.66,0
0.4404,0,0.775,0.225
-0.2769,0.088,0.862,0.05
-0.168,0.04,0.932,0.029
0,0,1,0
0.8316,0,0.885,0.115
0,0,1,0
0.25,0.146,0.657,0.197
-0.5574,0.057,0.943,0
0,0,1,0
-0.1901,0.099,0.823,0.078
0,0,1,0
0,0,1,0
-0.4588,0.107,0.893,0
-0.2732,0.262,0.524,0.214
0.4019,0.168,0.534,0.298
-0.4019,0.13,0.87,0
-0.3736,0.176,0.824,0
0.8462,0,0.424,0.576
-0.8402,0.138,0.819,0.043
0.3593,0,0.872,0.128
-0.4561,0.099,0.768,0.133
-0.5859,0.655,0.345,0
0.8096,0,0.62,0.38
0.5267,0,0.866,0.134
0,0,1,0
-0.4404,0.097,0.903,0
0,0,1,0
-0.4019,0.231,0.769,0
-0.4101,0.106,0.894,0
0.8883,0.022,0.855,0.122
0.296,0,0.845,0.155
0.4019,0.124,0.622,0.254
-0.6486,0.474,0.526,0
-0.1531,0.14,0.711,0.149
0,0,1,0
0,0,1,0
0,0,1,0
0.4939,0.136,0.519,0.344
0.0772,0.116,0.711,0.173
0.5859,0,0.568,0.432
0,0,1,0
0.6114,0,0.2,0.8
0,0,1,0
-0.3182,0.697,0.303,0
0.4404,0.12,0.645,0.235
0.4019,0,0.769,0.231
0,0,1,0
0,0,1,0
0,0,1,0
-0.3506,0.263,0.627,0.11
0.4215,0,0.823,0.177
0.8025,0,0.791,0.209
0,0,1,0
0.6249,0,0.843,0.157
0.5781,0,0.728,0.272
0,0,1,0
0.4019,0,0,1
0,0,1,0
0,0,1,0
0.4871,0,0.869,0.131
0.212,0,0.884,0.116
0,0,1,0
0.0534,0.165,0.66,0.176
0.5994,0,0.738,0.262
-0.2263,0.193,0.643,0.164
0,0,1,0
-0.7845,0.318,0.542,0.14
-0.1531,0.167,0.833,0
-0.4939,0.224,0.672,0.104
-0.5095,0.125,0.748,0.127
0,0,1,0
0.6808,0,0.855,0.145
-0.7574,0.236,0.705,0.06
-0.6908,0.299,0.701,0
0,0,1,0
0,0,1,0
0.1901,0.084,0.81,0.106
-0.4767,0.114,0.886,0
0,0,1,0
-0.2484,0.117,0.803,0.08
-0.1205,0.106,0.78,0.115
0,0.187,0.625,0.187
-0.3182,0.697,0.303,0
0,0,1,0
0.25,0,0.75,0.25
-0.4939,0.242,0.758,0
0,0,1,0
0.5577,0.123,0.545,0.332
-0.6597,0.079,0.921,0
0,0,1,0
0.8555,0.023,0.768,0.209
-0.296,0.268,0.732,0
0.3164,0,0.897,0.103
-0.25,0.219,0.625,0.156
0,0,1,0
0,0,1,0
-0.5719,0.163,0.837,0
0.8176,0,0.899,0.101
0.4329,0,0.894,0.106
0.1129,0.086,0.811,0.103
0.5473,0,0.856,0.144
-0.3612,0.267,0.559,0.174
-0.5423,0.467,0.533,0
-0.2617,0.178,0.727,0.095
0,0,1,0
-0.1695,0.122,0.878,0
-0.4215,0.059,0.941,0
0.4215,0,0.741,0.259
0,0,1,0
0.296,0.085,0.765,0.15
-0.6486,0.249,0.751,0
-0.5994,0.259,0.741,0
0,0,1,0
0.1531,0,0.944,0.056
0.5848,0,0.697,0.303
0.6808,0,0.823,0.177
0.8016,0,0.613,0.387
0,0,1,0
-0.4012,0.116,0.787,0.097
0,0,1,0
-0.3818,0.093,0.907,0
0.2263,0,0.759,0.241
-0.5841,0.121,0.77,0.109
0,0,1,0
0,0,1,0
0.1675,0.046,0.886,0.069
0.1154,0.071,0.846,0.082
-0.0772,0.067,0.874,0.059
0.5574,0,0.845,0.155
0,0,1,0
0.7096,0,0.831,0.169
0.3182,0.083,0.771,0.146
0.2263,0.14,0.7,0.16
0,0,1,0
0.7456,0,0.729,0.271
0.296,0.244,0.366,0.39
0.8316,0,0.449,0.551
0.25,0.134,0.671,0.195
-0.7585,0.064,0.936,0
0.8972,0.06,0.81,0.129
0.3736,0.108,0.695,0.197
0.6239,0,0.595,0.405
-0.34,0.158,0.759,0.082
-0.7672,0.24,0.76,0
0.7093,0,0.802,0.198
-0.0258,0.144,0.718,0.138
-0.296,0.155,0.845,0
-0.9545,0.463,0.537,0
-0.1531,0.127,0.873,0
-0.566,0.091,0.812,0.096
-0.3595,0.055,0.945,0
0.9226,0.086,0.767,0.147
0.2444,0.152,0.653,0.195
0.991,0.019,0.858,0.123
0.6124,0,0.737,0.263
0.4215,0,0.741,0.259
-0.7096,0.218,0.748,0.034
0.5106,0,0.895,0.105
0.5994,0.084,0.605,0.312
0,0,1,0
-0.3167,0.08,0.878,0.042
-0.4382,0.158,0.842,0
0.6444,0.13,0.707,0.163
-0.8074,0.194,0.709,0.097
-0.7506,0.234,0.705,0.061
0.296,0.104,0.772,0.124
0.8007,0,0.732,0.268
0.5267,0.082,0.714,0.204
0.6369,0,0.833,0.167
0,0,1,0
0.3182,0,0.685,0.315
0.3412,0,0.789,0.211
0,0,1,0
0.7003,0,0.655,0.345
0.4019,0,0.526,0.474
0,0,1,0
-0.5719,0.315,0.558,0.127
-0.5423,0.245,0.653,0.102
-0.3412,0.286,0.714,0
0.6249,0,0.746,0.254
0.7269,0,0.747,0.253
-0.1027,0.149,0.722,0.129
0,0,1,0
-0.8555,0.42,0.58,0
-0.0553,0.339,0.348,0.314
0.7964,0,0.526,0.474
0.4576,0,0.77,0.23
-0.465,0.164,0.712,0.124
0,0,1,0
0.4588,0,0.4,0.6
0.0378,0.089,0.819,0.092
0.9332,0.062,0.782,0.156
0.9091,0.064,0.743,0.193
-0.2732,0.176,0.704,0.121
0.6249,0,0.804,0.196
-0.7003,0.531,0.469,0
-0.467,0.219,0.69,0.091
0.6666,0,0.594,0.406
0,0,1,0
-0.1531,0.615,0.385,0
0.0591,0.098,0.799,0.102
-0.1796,0.113,0.786,0.101
0,0,1,0
0.5463,0,0.79,0.21
0.128,0.265,0.427,0.308
0.0772,0.176,0.638,0.185
-0.1531,0.117,0.796,0.087
0.0772,0.097,0.793,0.11
-0.2732,0.208,0.792,0
0.6597,0,0.769,0.231
0.658,0,0.578,0.422
0.4404,0,0.847,0.153
0.743,0.073,0.623,0.304
0.8753,0.112,0.697,0.191
0,0,1,0
0.8481,0,0.586,0.414
0.7717,0,0.51,0.49
0,0,1,0
0,0,1,0
-0.6166,0.252,0.748,0
-0.4404,0.085,0.874,0.041
0.4404,0.195,0.442,0.363
0,0,1,0
-0.34,0.112,0.888,0
-0.8395,0.561,0.309,0.13
-0.4019,0.252,0.748,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4199,0.099,0.736,0.165
-0.3182,0.113,0.887,0
0.3612,0,0.93,0.07
0,0,1,0
-0.8825,0.237,0.68,0.083
0.2023,0.129,0.749,0.123
0,0,1,0
0.5859,0.132,0.472,0.396
-0.2732,0.087,0.913,0
0.9332,0.032,0.822,0.146
0.4278,0,0.795,0.205
0.2263,0,0.917,0.083
-0.5106,0.18,0.82,0
0.8303,0.025,0.844,0.131
0.128,0.034,0.907,0.058
0.8774,0,0.701,0.299
