Compounds,Neg,Neu,Pos
0.4939,0,0.714,0.286
0.5267,0,0.746,0.254
-0.5719,0.649,0.351,0
0,0,1,0
0,0,1,0
0.3612,0,0.865,0.135
0,0,1,0
0.6492,0,0.485,0.515
-0.7351,0.137,0.863,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.5848,0,0.649,0.351
0.2135,0.132,0.739,0.129
-0.2732,0.454,0.206,0.34
0.5106,0,0.829,0.171
0.5719,0.068,0.732,0.2
0,0,1,0
0,0,1,0
-0.4164,0.086,0.914,0
0.5574,0,0.66,0.34
-0.0598,0.224,0.575,0.201
-0.2651,0.181,0.639,0.179
0,0,1,0
0.7184,0,0.923,0.077
0.2732,0.232,0.316,0.453
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.5574,0,0.806,0.194
0,0,1,0
0.4215,0,0.417,0.583
0,0,1,0
-0.8793,0.503,0.385,0.112
0.9324,0,0.568,0.432
-0.3089,0.124,0.876,0
0.4215,0,0.714,0.286
0,0,1,0
0,0,1,0
0.4019,0,0.803,0.197
0,0,1,0
0,0,1,0
0,0,1,0
0.1531,0.116,0.737,0.147
-0.4019,0.242,0.621,0.137
0.4215,0.047,0.849,0.104
-0.27,0.15,0.726,0.124
0.3695,0.097,0.716,0.188
0,0,1,0
0,0,1,0
-0.4939,0.396,0.448,0.157
0.4019,0,0.748,0.252
-0.4019,0.162,0.838,0
0.4569,0,0.898,0.102
0.5994,0,0.588,0.412
-0.8007,0.315,0.615,0.07
0,0,1,0
-0.2235,0.239,0.761,0
0,0,1,0
0.296,0,0,1
0,0,1,0
0.4939,0,0.882,0.118
0,0,1,0
0.067,0.086,0.82,0.094
0.477,0.103,0.687,0.21
0.2023,0,0.893,0.107
-0.2617,0.143,0.767,0.09
0,0,1,0
0,0,1,0
-0.964,0.299,0.701,0
0.5413,0,0.71,0.29
0.8462,0,0.823,0.177
-0.3182,0.161,0.839,0
0,0,1,0
0.8658,0,0.673,0.327
0.1901,0,0.929,0.071
0,0,1,0
-0.128,0.179,0.684,0.137
0.3612,0,0.615,0.385
-0.4035,0.255,0.653,0.093
0.6908,0,0.412,0.588
0,0,1,0
0,0,1,0
-0.2263,0.322,0.678,0
0,0,1,0
0,0,1,0
0,0,1,0
0.296,0,0.864,0.136
-0.4939,0.186,0.814,0
0.296,0,0.694,0.306
0.296,0,0.833,0.167
0.4939,0,0.842,0.158
0.567,0.089,0.717,0.194
0.3384,0,0.883,0.117
0,0,1,0
0.7804,0,0.128,0.872
0.2732,0,0.861,0.139
0.7717,0,0.712,0.288
0,0,1,0
0.6486,0,0.602,0.398
0,0,1,0
0.6124,0.07,0.732,0.197
-0.296,0.355,0.645,0
0.4215,0,0,1
0,0,1,0
0,0,1,0
-0.4408,0.201,0.706,0.093
0,0,1,0
0.5719,0,0.519,0.481
-0.5881,0.146,0.724,0.13
-0.4019,0.252,0.748,0
0,0,1,0
0.296,0,0.855,0.145
-0.5994,0.438,0.562,0
0.5574,0,0.455,0.545
0.6124,0.041,0.801,0.158
-0.5994,0.661,0.339,0
0.0772,0,0.963,0.037
0.7351,0,0.783,0.217
-0.4404,0.492,0.508,0
-0.2732,0.149,0.851,0
0,0,1,0
0,0,1,0
0.4019,0,0.748,0.252
0,0,1,0
0.7346,0,0.66,0.34
0.2144,0,0.902,0.098
0.3612,0,0.706,0.294
0.6166,0,0.498,0.502
-0.4939,0.516,0.484,0
0,0,1,0
0.4404,0,0.508,0.492
0,0,1,0
0.186,0.202,0.551,0.247
-0.296,0.524,0.476,0
0.4588,0,0.571,0.429
0,0,1,0
0.4588,0,0.571,0.429
-0.5574,0.095,0.874,0.032
0.25,0,0.867,0.133
-0.5267,0.207,0.793,0
-0.1531,0.134,0.75,0.116
-0.4588,0.2,0.8,0
0,0,1,0
-0.1952,0.095,0.834,0.07
0,0,1,0
0,0,1,0
0,0,1,0
0.9926,0.064,0.822,0.114
-0.5093,0.287,0.608,0.105
0.4201,0,0.642,0.358
0.7568,0,0.649,0.351
0.4753,0,0.721,0.279
-0.25,0.154,0.846,0
0.4926,0,0,1
0,0,1,0
0.611,0,0.883,0.117
-0.636,0.295,0.705,0
0.6705,0,0.841,0.159
0,0,1,0
0.6124,0,0.833,0.167
0.3612,0,0.762,0.238
0.4404,0,0.775,0.225
0.3576,0.192,0.553,0.255
-0.5423,0.28,0.72,0
-0.6355,0.244,0.756,0
0.5859,0,0,1
0.8885,0,0.462,0.538
0.7845,0.086,0.68,0.234
0.2732,0,0.792,0.208
0,0,1,0
0.3724,0,0.439,0.561
0.3724,0,0.439,0.561
-0.3412,0.167,0.833,0
0,0,1,0
0,0,1,0
0.128,0,0.571,0.429
0.7003,0,0.674,0.326
0,0,1,0
0,0,1,0
0.5095,0,0.732,0.268
-0.1027,0.097,0.903,0
0,0,1,0
-0.2023,0.103,0.833,0.064
0.0258,0.105,0.764,0.131
0.4753,0,0,1
-0.304,0.098,0.859,0.043
0.9267,0.063,0.721,0.217
-0.0191,0.076,0.924,0
0.3612,0,0.839,0.161
-0.296,0.203,0.659,0.137
0,0,1,0
0.34,0.196,0.507,0.297
-0.836,0.56,0.44,0
0.7322,0.076,0.589,0.335
0,0,1,0
0,0,1,0
0.3612,0,0.8,0.2
0,0,1,0
0,0,1,0
0.7579,0,0.649,0.351
0.7473,0,0.834,0.166
0.8807,0,0.741,0.259
-0.4278,0.362,0.638,0
-0.5574,0.31,0.69,0
-0.4767,0.193,0.807,0
0,0,1,0
0.25,0,0.75,0.25
0,0,1,0
-0.4019,0.124,0.876,0
-0.2023,0.233,0.603,0.164
0.9245,0.043,0.833,0.124
-0.6705,0.379,0.621,0
-0.4019,0.088,0.912,0
0,0,1,0
0,0,1,0
0.6124,0,0.815,0.185
-0.25,0.231,0.769,0
-0.0498,0.074,0.926,0
0.6482,0.077,0.702,0.221
0.4939,0,0.652,0.348
0,0,1,0
0,0,1,0
-0.296,0.212,0.647,0.141
0.357,0,0.617,0.383
0.7906,0,0.868,0.132
0.4927,0.069,0.765,0.166
0.4939,0,0.543,0.457
0.6837,0.042,0.82,0.138
0,0,1,0
-0.7684,0.137,0.863,0
0.7351,0.08,0.616,0.304
0,0,1,0
0,0,1,0
0.0763,0.095,0.793,0.113
-0.296,0.121,0.784,0.095
0,0,1,0
-0.8225,0.404,0.482,0.114
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.5719,0.825,0.175,0
0,0,1,0
0.7334,0,0.865,0.135
-0.2755,0.19,0.81,0
-0.0191,0.036,0.964,0
0.3239,0.034,0.858,0.108
-0.296,0.036,0.946,0.019
0,0,1,0
-0.4588,0.093,0.907,0
0,0,1,0
0.25,0,0.913,0.087
0.3612,0,0.935,0.065
0.8379,0,0.849,0.151
0,0,1,0
0.4926,0,0.653,0.347
0.7832,0,0.712,0.288
0,0,1,0
0.4871,0,0.826,0.174
0.25,0.068,0.802,0.13
-0.296,0.071,0.929,0
-0.2732,0.104,0.896,0
0.3111,0.287,0.261,0.452
0.4718,0.073,0.782,0.145
0.8586,0.036,0.693,0.271
0.296,0,0.804,0.196
0.4404,0,0.805,0.195
-0.1695,0.044,0.956,0
0,0,1,0
0.3612,0,0.865,0.135
-0.6597,0.18,0.82,0
0,0,1,0
-0.308,0.148,0.852,0
0,0,1,0
-0.5423,0.149,0.851,0
-0.3527,0.291,0.709,0
0,0,1,0
0,0,1,0
0.3818,0,0.698,0.302
-0.3412,0.256,0.744,0
-0.4767,0.154,0.846,0
0.8016,0.109,0.504,0.387
0.7579,0,0.519,0.481
-0.7717,0.379,0.621,0
0,0,1,0
0.2023,0.092,0.777,0.131
0.6361,0,0.323,0.677
0.7177,0,0.667,0.333
-0.6908,0.588,0.412,0
0,0,1,0
0,0,1,0
0.5574,0,0.625,0.375
0.2648,0,0.892,0.108
-0.8225,0.398,0.602,0
0,0,1,0
-0.3182,0.113,0.887,0
0.3612,0,0.667,0.333
0.4404,0,0.633,0.367
0.6249,0,0,1
0.5423,0.129,0.602,0.269
0.8439,0,0.547,0.453
-0.128,0.256,0.526,0.218
-0.5574,0.31,0.69,0
0,0,1,0
0.25,0,0.857,0.143
-0.1531,0.186,0.814,0
-0.6121,0.374,0.503,0.123
-0.5228,0.35,0.433,0.217
0.4547,0.08,0.748,0.172
0.4939,0,0.814,0.186
0.2724,0,0.93,0.07
0,0,1,0
0.5994,0,0.435,0.565
-0.4215,0.195,0.669,0.136
0.802,0,0.745,0.255
0,0,1,0
-0.34,0.179,0.821,0
0.6792,0.06,0.756,0.184
-0.3802,0.245,0.755,0
-0.4404,1,0,0
0,0,1,0
0,0,1,0
0.6369,0,0.435,0.565
0.5408,0.12,0.679,0.201
0.4404,0,0.828,0.172
0.4404,0,0.707,0.293
-0.6124,0.253,0.648,0.099
-0.9109,0.397,0.603,0
0,0,1,0
-0.5106,0.398,0.602,0
0,0,1,0
0,0,1,0
0.5106,0,0.732,0.268
0,0,1,0
0.5843,0.102,0.704,0.194
-0.296,0.239,0.761,0
0,0,1,0
-0.1556,0.269,0.562,0.169
0.5106,0,0.82,0.18
0.5574,0,0.769,0.231
0.7783,0,0.618,0.382
0.6757,0,0.764,0.236
0.765,0.149,0.385,0.466
0.2263,0,0.826,0.174
0,0,1,0
0.4767,0,0.773,0.227
0.4215,0,0.417,0.583
0.5106,0,0.769,0.231
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.6808,0.479,0.521,0
0.818,0.093,0.779,0.128
0,0,1,0
0,0,1,0
-0.9566,0.111,0.83,0.059
-0.3612,0.336,0.467,0.196
-0.1531,0.096,0.904,0
-0.8691,0.218,0.701,0.081
0,0,1,0
0,0,1,0
0,0,1,0
0.1531,0,0.833,0.167
0.7096,0,0.781,0.219
0,0,1,0
0,0,1,0
-0.186,0.091,0.829,0.08
-0.3182,0.697,0.303,0
0.3612,0,0.783,0.217
0.8271,0,0.7,0.3
0.3626,0.069,0.805,0.126
0,0,1,0
-0.1027,0.318,0.682,0
0.2838,0.162,0.64,0.198
0.1531,0,0.897,0.103
0.4767,0,0.693,0.307
0.3612,0,0.872,0.128
-0.0387,0.063,0.937,0
-0.5067,0.41,0.397,0.193
0.0258,0.277,0.443,0.28
0,0,1,0
-0.296,0.216,0.784,0
0,0,1,0
0.4215,0,0.714,0.286
-0.2263,0.083,0.917,0
0,0,1,0
0,0,1,0
0,0,1,0
0.2022,0.148,0.656,0.197
0.5023,0,0.915,0.085
0,0,1,0
-0.4019,0.137,0.863,0
-0.6808,0.239,0.761,0
-0.25,0.206,0.672,0.122
0,0,1,0
-0.7684,0.153,0.78,0.067
-0.9117,0.343,0.609,0.048
0,0,1,0
0,0,1,0
-0.7184,0.273,0.727,0
0.5267,0,0.879,0.121
0.3612,0,0.667,0.333
-0.5574,0.141,0.859,0
0.6979,0,0.581,0.419
0.5859,0,0.648,0.352
0,0,1,0
0,0,1,0
-0.5106,0.231,0.769,0
0,0,1,0
0.4588,0,0.7,0.3
0,0,1,0
0.4588,0,0.25,0.75
-0.0258,0.214,0.578,0.208
0.5994,0.092,0.735,0.173
0.3182,0,0.881,0.119
0.6595,0.101,0.712,0.187
0,0,1,0
0,0,1,0
-0.3818,0.342,0.658,0
0.4173,0,0.824,0.176
0,0,1,0
-0.0767,0.108,0.79,0.102
0.8519,0.063,0.716,0.221
-0.1189,0.22,0.59,0.19
0,0,1,0
-0.8402,0.239,0.695,0.066
0.3291,0.181,0.517,0.302
0.4404,0.294,0.084,0.622
0.3612,0,0.737,0.263
0.4588,0,0,1
0.5859,0,0.593,0.407
0.8294,0,0.552,0.448
0.7964,0,0.297,0.703
-0.4019,0.109,0.891,0
0.2263,0.074,0.8,0.126
0,0,1,0
0.4404,0,0.775,0.225
0.4648,0,0.622,0.378
0,0,1,0
0.6369,0,0.323,0.677
0.5106,0.055,0.806,0.139
-0.9098,0.161,0.792,0.047
-0.6854,0.134,0.801,0.064
0.1531,0.15,0.611,0.239
-0.0772,1,0,0
0.2023,0.221,0.481,0.298
-0.1027,0.21,0.65,0.14
0.4404,0,0.896,0.104
-0.296,0.196,0.804,0
0.5106,0,0.94,0.06
-0.813,0.247,0.639,0.114
0.0258,0.27,0.498,0.232
0,0,1,0
0.6992,0,0.409,0.591
0,0,1,0
0.4404,0,0.674,0.326
0,0,1,0
0.0772,0,0.822,0.178
0.2263,0.052,0.876,0.072
0,0,1,0
-0.7506,0.451,0.549,0
0.6197,0.081,0.706,0.213
-0.5256,0.253,0.747,0
0,0,1,0
-0.5574,0.13,0.87,0
0,0,1,0
-0.5574,0.375,0.625,0
-0.4019,0.278,0.51,0.212
0,0,1,0
-0.3802,0.206,0.794,0
0.6166,0,0.825,0.175
0,0,1,0
0.5994,0,0.726,0.274
-0.6177,0.314,0.686,0
-0.1779,0.057,0.943,0
0,0,1,0
0.296,0,0.645,0.355
0,0,1,0
0,0,1,0
-0.6597,0.24,0.651,0.109
0,0,1,0
0.4588,0,0.824,0.176
0,0,1,0
0.4588,0,0.625,0.375
0.5859,0,0.652,0.348
0,0,1,0
-0.2732,0.072,0.928,0
0,0,1,0
0,0,1,0
0.3612,0,0.857,0.143
-0.7506,0.276,0.724,0
-0.34,1,0,0
0.296,0,0.645,0.355
0,0,1,0
0,0,1,0
0,0,1,0
0.2732,0,0.905,0.095
0,0,1,0
0.6369,0,0.323,0.677
0,0,1,0
0,0,1,0
0.4019,0,0.891,0.109
0,0,1,0
0.3182,0,0.827,0.173
0.3818,0,0.902,0.098
0.6124,0,0.706,0.294
0,0,1,0
0,0,1,0
0,0,1,0
-0.0129,0.066,0.87,0.064
-0.4019,0.101,0.899,0
-0.5267,0.335,0.5,0.165
0,0,1,0
0.4199,0,0.682,0.318
0,0,1,0
-0.5574,0.34,0.66,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4019,0,0.597,0.403
0.296,0,0.784,0.216
0,0,1,0
0.3612,0,0.737,0.263
0,0,1,0
0,0,1,0
0.8847,0.009,0.899,0.091
0,0,1,0
0.6428,0,0.702,0.298
-0.296,0.524,0.476,0
-0.6124,0.333,0.667,0
-0.2732,0.296,0.704,0
-0.5859,0.615,0.385,0
-0.4184,0.481,0.519,0
0.5078,0.127,0.58,0.293
0.6369,0,0.323,0.677
0.6369,0,0.323,0.677
0.6369,0,0.323,0.677
0,0,1,0
0.4019,0,0,1
0.296,0,0,1
0.5984,0,0.204,0.796
0.4404,0,0.408,0.592
0.4754,0.099,0.685,0.217
-0.5106,0.767,0.233,0
0.3612,0,0.615,0.385
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.296,0.355,0.645,0
0.4404,0,0.633,0.367
-0.7269,0.205,0.728,0.067
0.5574,0,0.581,0.419
0,0,1,0
0,0,1,0
0.4838,0,0.794,0.206
-0.296,0.155,0.845,0
0,0,1,0
0.3612,0,0.632,0.368
0,0,1,0
0,0,1,0
0,0,1,0
0.3612,0,0.839,0.161
-0.5574,0.175,0.825,0
0.296,0,0.833,0.167
0.2714,0.217,0.49,0.293
-0.1313,0.131,0.749,0.119
-0.4843,0.44,0.56,0
0,0,1,0
0.3182,0,0.827,0.173
0.2263,0,0.872,0.128
0.1027,0.282,0.385,0.333
-0.5574,0.783,0.217,0
0.4215,0,0.682,0.318
0,0,1,0
0.4497,0,0.803,0.197
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.7845,0.278,0.662,0.06
0,0,1,0
0.5023,0,0.649,0.351
0.6249,0,0.423,0.577
0.8519,0.046,0.772,0.182
-0.296,0.084,0.916,0
-0.1027,0.189,0.811,0
0,0,1,0
-0.168,0.08,0.92,0
0,0,1,0
-0.5423,0.212,0.788,0
0,0,1,0
-0.5423,0.467,0.533,0
0,0,1,0
0,0,1,0
-0.25,0.222,0.778,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.1232,0.066,0.934,0
0,0,1,0
0,0,1,0
0.6124,0,0.5,0.5
-0.6597,0.815,0.185,0
0,0,1,0
-0.0772,0.455,0.13,0.416
0,0,1,0
0.4436,0.108,0.75,0.142
-0.6908,0.37,0.63,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.34,0.136,0.693,0.172
0,0,1,0
0.6322,0,0.437,0.563
0.3182,0,0.85,0.15
0.6652,0,0.712,0.288
0.3182,0,0.859,0.141
0,0,1,0
0.4215,0,0.872,0.128
0.5023,0.205,0.461,0.334
0.6908,0,0.149,0.851
-0.5106,0.155,0.845,0
0.4926,0,0.653,0.347
-0.1027,0.065,0.935,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4404,0,0.256,0.744
0,0,1,0
0,0,1,0
-0.4019,0.231,0.769,0
-0.4019,0.153,0.847,0
0.5423,0,0.69,0.31
0.5255,0,0.406,0.594
-0.1295,0.179,0.678,0.143
-0.34,0.146,0.854,0
0.4588,0,0.5,0.5
0,0,1,0
-0.8319,0.61,0.39,0
-0.3182,0.144,0.756,0.1
0,0,1,0
0.7036,0,0.701,0.299
0.5023,0,0.649,0.351
0,0,1,0
0.7178,0,0.715,0.285
0.5667,0,0.711,0.289
0,0,1,0
-0.4767,0.14,0.86,0
0.2732,0.2,0.471,0.329
0,0,1,0
0.3182,0,0.813,0.187
0,0,1,0
0.1531,0.151,0.658,0.191
0,0,1,0
0,0,1,0
-0.6486,0.589,0.411,0
0,0,1,0
-0.8074,0.372,0.628,0
0.7391,0,0.824,0.176
0.4215,0,0.811,0.189
0.296,0,0.645,0.355
0.2263,0,0.612,0.388
0,0,1,0
0,0,1,0
0.4466,0,0.254,0.746
0.34,0,0.676,0.324
-0.4767,0.22,0.692,0.088
-0.7227,0.154,0.793,0.052
0,0,1,0
0,0,1,0
-0.3182,0.697,0.303,0
-0.4329,0.345,0.525,0.13
0.7257,0.1,0.627,0.273
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.7088,0.276,0.594,0.13
-0.296,0.239,0.761,0
-0.9459,0.343,0.568,0.089
-0.8793,0.273,0.727,0
-0.7506,0.444,0.556,0
0,0,1,0
-0.2732,0.677,0.323,0
0.4824,0.1,0.687,0.213
0.6249,0,0.661,0.339
0.34,0,0.948,0.052
-0.4278,0.486,0.514,0
0.8205,0,0.766,0.234
-0.6705,0.234,0.766,0
-0.0258,0.123,0.76,0.117
-0.0186,0.176,0.652,0.171
0,0,1,0
0.25,0,0.917,0.083
-0.8316,0.468,0.532,0
0.6908,0,0.412,0.588
0,0,1,0
0,0,1,0
0,0,1,0
-0.8845,0.289,0.711,0
0.2732,0,0.811,0.189
0,0,1,0
-0.6369,0.234,0.766,0
-0.0772,0.157,0.843,0
0.743,0,0.811,0.189
0,0,1,0
0.4404,0.076,0.76,0.164
0.1779,0,0.825,0.175
0,0,1,0
-0.4696,0.304,0.696,0
0.6652,0,0.816,0.184
0.2263,0,0.759,0.241
0.296,0,0.885,0.115
0,0,1,0
0,0,1,0
0,0,1,0
-0.296,0.12,0.793,0.087
-0.1761,0.042,0.958,0
-0.1531,0.134,0.719,0.147
0,0,1,0
0,0,1,0
0,0,1,0
0.4767,0,0.721,0.279
0,0,1,0
0.6124,0,0.5,0.5
0.6369,0,0.896,0.104
0,0,1,0
-0.6597,0.286,0.714,0
0,0,1,0
0.3612,0,0.667,0.333
0,0.175,0.651,0.175
0,0,1,0
0,0,1,0
0,0,1,0
0.4215,0,0,1
0.296,0,0.761,0.239
-0.5106,0.767,0.233,0
0.3724,0,0.701,0.299
-0.296,0.155,0.845,0
0.4019,0,0.69,0.31
0,0,1,0
0.0516,0.08,0.833,0.086
-0.6124,0.172,0.828,0
0.5994,0,0.449,0.551
0.2263,0.05,0.872,0.078
-0.3412,0.138,0.862,0
0.5994,0,0.339,0.661
-0.5267,0.285,0.615,0.1
-0.296,1,0,0
0,0,1,0
0,0,1,0
-0.1603,0.087,0.913,0
0.1531,0.194,0.556,0.25
0,0,1,0
0,0,1,0
0,0,1,0
0.4215,0,0,1
-0.5574,0.34,0.66,0
0.4939,0,0.484,0.516
0.4939,0,0.556,0.444
0,0,1,0
0,0,1,0
0.5473,0,0.665,0.335
0,0,1,0
0.0772,0,0.929,0.071
0.6329,0.143,0.568,0.289
0,0,1,0
0.3612,0,0.667,0.333
-0.8922,0.103,0.897,0
0.5994,0.135,0.491,0.374
-0.8689,0.178,0.795,0.027
0.2732,0,0.323,0.677
0.3818,0,0.278,0.722
0.6705,0,0.667,0.333
0.25,0.139,0.625,0.236
-0.2732,0.139,0.861,0
0.6808,0.069,0.688,0.244
0.1779,0.109,0.743,0.149
0,0,1,0
-0.4019,0.15,0.773,0.077
0,0,1,0
0.4404,0,0,1
0.6369,0,0.769,0.231
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.3612,0,0.706,0.294
-0.4215,0.359,0.641,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.7269,0.166,0.766,0.068
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.0478,0.3,0.385,0.314
0,0,1,0
0,0,1,0
0.5859,0,0.648,0.352
0,0,1,0
0,0,1,0
0,0,1,0
-0.1531,0.274,0.549,0.177
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0.278,0.444,0.278
0.1779,0.191,0.567,0.241
0.8834,0,0.639,0.361
0,0,1,0
0,0,1,0
0,0,1,0
-0.296,0.216,0.784,0
0.5473,0,0.459,0.541
0,0,1,0
0.5574,0,0.66,0.34
-0.0608,0.085,0.839,0.076
0.4019,0,0.722,0.278
0.1531,0.073,0.833,0.094
-0.5994,0.495,0.505,0
0.8526,0,0.375,0.625
0.5106,0,0.233,0.767
0.6996,0,0.547,0.453
0.3612,0,0.912,0.088
0.6369,0,0.682,0.318
0.5459,0.132,0.574,0.294
0.5106,0.059,0.791,0.15
0,0,1,0
-0.296,0.093,0.831,0.076
-0.765,0.339,0.565,0.096
-0.5574,0.191,0.723,0.087
0,0,1,0
0,0,1,0
0.296,0.041,0.892,0.066
0.3818,0,0.278,0.722
0.3818,0,0.809,0.191
0.3818,0,0.776,0.224
0.8316,0,0.577,0.423
0.6652,0,0.669,0.331
0,0,1,0
0.3612,0,0,1
0,0,1,0
-0.5095,0.088,0.912,0
-0.4574,0.299,0.701,0
0.6002,0,0.505,0.495
0,0,1,0
0.0772,0,0.894,0.106
0,0,1,0
-0.5719,0.169,0.831,0
-0.0176,0.08,0.841,0.078
0,0,1,0
0.0258,0,0.932,0.068
-0.3384,0.112,0.888,0
0.7269,0,0.45,0.55
0,0,1,0
0,0,1,0
0,0,1,0
-0.4019,0.474,0.526,0
0.4939,0,0.714,0.286
0,0,1,0
-0.3818,0.342,0.658,0
0.4215,0,0.823,0.177
0.5859,0,0.678,0.322
0,0,1,0
-0.0757,0.141,0.733,0.126
-0.2924,0.154,0.846,0
-0.6697,0.171,0.769,0.06
0.4019,0,0.769,0.231
0.3182,0.124,0.733,0.142
0.0032,0.05,0.887,0.062
0.6808,0,0.641,0.359
0.0258,0.118,0.759,0.122
-0.6808,0.219,0.781,0
0.7845,0,0.653,0.347
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.34,0.324,0.676,0
0.504,0,0.786,0.214
-0.7269,0.379,0.621,0
0,0,1,0
0,0,1,0
0.296,0,0.761,0.239
0,0,1,0
0.0516,0.228,0.526,0.246
0.3769,0,0.437,0.563
0.1842,0.039,0.897,0.065
0.128,0.207,0.541,0.252
-0.784,0.526,0.355,0.118
0.25,0,0.8,0.2
-0.2732,0.087,0.913,0
0.4767,0.178,0.446,0.376
0.4404,0,0.805,0.195
0,0,1,0
0.4215,0,0.641,0.359
0.4404,0,0.756,0.244
0,0,1,0
0.399,0.12,0.63,0.25
0.3839,0,0.808,0.192
0.296,0,0.82,0.18
0,0,1,0
0,0.234,0.532,0.234
0.3182,0,0.839,0.161
0.4019,0,0,1
0,0,1,0
0.296,0,0.891,0.109
0.0498,0.392,0.294,0.313
0,0,1,0
-0.6943,0.232,0.768,0
0,0,1,0
0.6114,0,0.6,0.4
0,0,1,0
0,0,1,0
0.4019,0,0.722,0.278
0,0,1,0
-0.7873,0.28,0.72,0
0.4019,0,0.778,0.222
0,0,1,0
0,0,1,0
0.6474,0,0.62,0.38
0.4588,0,0.75,0.25
-0.4939,0.127,0.873,0
-0.5553,0.12,0.854,0.026
0.4215,0,0.703,0.297
-0.5994,0.565,0.435,0
0.4404,0,0.698,0.302
0,0,1,0
-0.4515,0.597,0.403,0
0,0,1,0
-0.6808,0.697,0.303,0
0.3612,0,0.884,0.116
-0.4927,0.516,0.484,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.1531,0.147,0.667,0.187
0,0,1,0
0,0,1,0
0,0.137,0.746,0.117
0.3612,0,0.706,0.294
0,0,1,0
0.3716,0,0.812,0.188
0.0772,0,0.698,0.302
-0.3491,0.182,0.818,0
0,0,1,0
0.3612,0,0.615,0.385
0.5106,0.078,0.691,0.23
0.3382,0,0.715,0.285
0,0,1,0
0,0,1,0
0.4019,0,0.748,0.252
0,0,1,0
-0.2732,0.138,0.744,0.118
-0.34,0.112,0.888,0
0.5413,0,0.868,0.132
0,0,1,0
0,0,1,0
0.4019,0,0.69,0.31
0.4588,0,0,1
0.6757,0,0.818,0.182
-0.4939,0.348,0.652,0
0,0,1,0
0.5859,0,0.78,0.22
0.7658,0.155,0.555,0.29
0.5785,0.048,0.822,0.13
-0.2263,0.192,0.7,0.108
0,0,1,0
0.3612,0,0.839,0.161
0,0.086,0.828,0.086
0.6705,0,0.766,0.234
0.7902,0,0.65,0.35
0,0,1,0
0.5859,0,0.714,0.286
0.3612,0,0.878,0.122
0.8555,0,0.693,0.307
0.5994,0,0.169,0.831
-0.3182,0.315,0.685,0
0,0,1,0
-0.5574,0.141,0.859,0
0.0108,0.122,0.754,0.124
-0.2411,0.116,0.884,0
0,0,1,0
0.6597,0,0.671,0.329
0.8402,0.016,0.874,0.11
0,0,1,0
-0.0258,0.161,0.683,0.155
0.4588,0,0.733,0.267
0.5267,0,0.746,0.254
0,0,1,0
-0.5574,0.31,0.69,0
-0.6908,0.199,0.801,0
0.4404,0,0.633,0.367
0,0,1,0
0.7717,0.112,0.626,0.262
0.6249,0,0.594,0.406
0.5423,0,0.727,0.273
-0.518,0.121,0.879,0
0.4588,0,0.4,0.6
0.431,0.042,0.837,0.121
0.0772,0,0.939,0.061
0,0,1,0
-0.296,0.115,0.885,0
0.4742,0.092,0.728,0.18
-0.765,0.163,0.788,0.05
0.8726,0,0.769,0.231
0.8402,0,0.71,0.29
0,0,1,0
0.2023,0,0.769,0.231
0,0,1,0
0.7337,0,0.786,0.214
0.5719,0,0.817,0.183
0,0,1,0
0,0,1,0
0,0,1,0
0.5719,0,0.791,0.209
0.3094,0,0.969,0.031
0.0772,0,0.885,0.115
0.4926,0,0.687,0.313
-0.5696,0.17,0.83,0
0.3612,0,0.857,0.143
0.34,0,0.541,0.459
0,0,1,0
0.4019,0,0,1
-0.1761,0.144,0.744,0.112
0,0,1,0
0,0,1,0
0.1779,0.049,0.887,0.064
0.0772,0,0.968,0.032
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4927,0,0.484,0.516
0,0,1,0
0.7269,0,0.396,0.604
0,0,1,0
0.6485,0,0.762,0.238
0.3612,0,0.815,0.185
0.4019,0,0.803,0.197
0.4215,0,0.868,0.132
0,0,1,0
-0.4821,0.102,0.816,0.082
0.4404,0,0.884,0.116
0.4019,0,0,1
0,0,1,0
0,0,1,0
-0.4019,0.263,0.571,0.166
0.2386,0.078,0.78,0.142
-0.1007,0.084,0.845,0.071
0,0,1,0
